Ticker,Name,Exchange,categoryName,categoryNr
IUE.SG,TRUWORTHS INTL,STU,None,0
SNGX.OB,None,OBB,None,0
QNIFTY.BO,QUANTUM MUTUAL FUND - QUANTUM,BSE,None,0
INGN,"Inogen, Inc.",NMS,Medical Instruments & Supplies,520
FEIC,FEI Company,NMS,Scientific & Technical Instruments,837
717458.TWO,YUANTA SECURITIES C/W 24/08/15(,TWO,None,0
FEIM,Frequency Electronics Inc.,NGM,Communication Equipment,841
FLWS,1-800-Flowers.com Inc.,NMS,"Specialty Retail, Other",745
FELTF,"Fuji Electric Co., Ltd.",PNK,None,0
3899.HK,CIMC Enric Holdings Limited,HKG,Independent Oil & Gas,121
INGR,Ingredion Incorporated,NYQ,Processed & Packaged Goods,342
JMCPROJEC.NS,JMC Projects (India) Ltd.,NSI,General Contractors,636
DSH.AX,Dick Smith Holdings Limited,ASX,Electronic Equipment,314
ATAGY.IS,Ata Gayrimenkul Yatirim Ortakligi Anonim Sirketi,IST,None,0
WFMC,WHAM Inc.,PNK,None,0
5371.KL,Kim Hin Industry Bhd,KLS,None,0
BTDPF,Barratt Developments plc,PNK,None,0
ZTS-WI,None,NYQ,None,0
ZICX,Zicix Corporation,PNK,None,0
UCBJY,UCB S.A.,PNK,None,0
2999.HK,JC UMBRELLA,HKG,None,0
URHG,"United Resource Holdings Group, Inc.",PNK,None,0
URHY,"Urban Hydroponics, Inc.",PNK,None,0
AVTUR.IS,Avrasya Petrol Ve Turistik Tesisler Yatirimlar AS,IST,None,0
UCBJF,UCB S.A.,PNK,None,0
FSBC,FSB Community Bankshares Inc.,OBB,Regional - Northeast Banks,411
GLO,Clough Global Opportunities Fund,ASE,None,0
HJOEE,HANGOVER JOE'S HOLDI,OBB,None,0
FSBK,First South Bancorp Inc.,NMS,Savings & Loans,419
WMT.DE,Wal-Mart Stores Inc.,GER,"Discount, Variety Stores",732
APAGF,Apco Oil & Gas International Inc.,NCM,None,0
NWC.TO,North West Company Inc.,TOR,Grocery Stores,734
FSBW,"FS Bancorp, Inc.",NCM,Regional - Pacific Banks,416
2312.TW,"Kinpo Electronics, Inc.",TAI,Computer Based Systems,812
FSBS,"First South Bancorp, Inc.",PNK,None,0
3800-OL.HK,GCL-POLY ENERGY,HKG,None,0
GLP,Global Partners LP,NYQ,Basic Materials Wholesale,758
GLQ,Clough Global Equity Fund,ASE,None,0
GLT,PH Glatfelter Co.,NYQ,Paper & Paper Products,324
GLU,The Gabelli Global Utility & Income Trust,ASE,Closed-End Fund - Equity,426
GLV,Clough Global Allocation Fund,ASE,None,0
GLW,Corning Inc.,NYQ,Diversified Electronics,836
SCHW,The Charles Schwab Corporation,NYQ,Investment Brokerage - National,420
SCHS,SmartChase Corp.,PNK,Education & Training Services,766
7121.KL,Xian Leng Holdings Bhd,KLS,None,0
NRSRF,Northland Resources SE,PNK,None,0
VIC.TO,Vicwest Inc,TOR,General Building Materials,634
GDS.TO,Gendis Inc.,TOR,Asset Management,422
3522@OM.KL,KIAN JOO CAN FACTORY BHD,KLS,None,0
196700.KQ,WAPS,KOE,None,0
SCHN,"Schnitzer Steel Industries, Inc.",NMS,Steel & Iron,130
SCHL,Scholastic Corporation,NMS,Publishing - Books,729
FDEV.L,Frontier Developments Plc,LSE,Multimedia & Graphics Software,820
KMK.L,Kromek Group plc,LSE,Medical Appliances & Equipment,521
8CYN.BE,CHINA YIDA HLDG,BER,None,0
NB.TO,NioCorp Developments Ltd.,TOR,None,0
HGKGY,Power Assets Holdings Limited,PNK,None,0
THU.BE,THUNDERMIN RES,BER,Industrial Metals & Minerals,133
SNCR,"Synchronoss Technologies, Inc.",NMS,Application Software,821
TUWLF,Tullow Oil plc,PNK,None,0
32O.SG,ORBITZ WORLDWIDE,STU,None,0
HMU.DE,Hms Bergbau Ag,GER,Drugs - Generic,512
SBR,Sabine Royalty Trust,NYQ,Diversified Investments,423
SBS,Companhia de Saneamento Basico do Estado de Sao Paulo,NYQ,Water Utilities,914
ACPW,Active Power Inc.,NCM,Diversified Machinery,622
SBW,Western Asset Worldwide Income Fund Inc.,NYQ,Closed-End Fund - Debt,425
SBY,Silver Bay Realty Trust Corp.,NYQ,REIT - Residential,445
8092.TWO,CHIEN WEI PRECISE TWD10,TWO,None,0
VIH.DE,VIB Vermoegen AG,GER,Real Estate Development,449
SBH,Sally Beauty Holdings Inc.,NYQ,"Specialty Retail, Other",745
SBI,Western Asset Intermediate Muni Fund Inc.,ASE,Asset Management,422
U9M1.F,URACAN RES,FRA,None,0
VCC.F,VICAL,FRA,Biotechnology,515
RBC.NZ,Rubicon Limited,NZE,"Lumber, Wood Production",632
XEBEF,Xebec Adsorption Inc.,PNK,None,0
FNFG,First Niagara Financial Group Inc.,NMS,Regional - Mid-Atlantic Banks,412
SNSY3.SA,Sansuy S.A.,SAO,None,0
JTJ1.BE,SOLO OIL,BER,None,0
WSZWF,Wesizwe Platinum Ltd.,PNK,None,0
SMD.V,Strategic Metals Ltd.,VAN,Industrial Metals & Minerals,133
PCMC,Public Company Management Corp.,PNK,None,0
CNR.TO,Canadian National Railway Company,TOR,Railroads,776
XTE.BE,ENLINK MIDSTR PARTN,BER,None,0
VOW3.DE,Volkswagen AG,GER,Auto Manufacturers - Major,330
ZID.BE,HENRY GROUP HLDGS,BER,None,0
JIAXF,Jiangxi Copper Company Limited,PNK,None,0
CUN.MC,VINICOLA NORTE ESP,MCE,None,0
2288.HK,Rykadan Capital Limited,HKG,General Contractors,636
WDP.HA,WALT DISNEY-DISNEY,HAN,Entertainment - Diversified,722
O0M.F,ONCOMED PHARMA,FRA,None,0
JWD.BK,JWD Infologistics Public Company Limited,SET,None,0
EMEXF,Emerald Plantation Holdings Limited,PNK,None,0
3308.HK,Golden Eagle Retail Group Ltd.,HKG,Department Stores,731
QS5.BE,STRAUMANN HLDG N,BER,Medical Instruments & Supplies,520
SBMFF,Sino Biopharmaceutical Ltd.,PNK,None,0
DVSPF,Dividend 15 Split Corp.,PNK,None,0
SEYMF,SOLARIA ENERGIA,PNK,None,0
LGCY,Legacy Reserves LP,NMS,Independent Oil & Gas,121
SGRO.L,SEGRO plc,LSE,REIT - Industrial,444
KEM.L,Kemin Resources plc,LSE,Industrial Metals & Minerals,133
XSE.F,SEINO HOLDINGS,FRA,Trucking,774
FIRSTLEAS.NS,FIRST LEASING CO OF INDIA INR10,NSI,None,0
KIQ,Kelso Technologies Inc.,ASE,None,0
6238.KL,Hock Seng Lee Bhd,KLS,None,0
HEN3.DE,Henkel AG & Co. KGaA,GER,Personal Products,323
WFM,"Whole Foods Market, Inc.",NMS,Grocery Stores,734
WFC,Wells Fargo & Company,NYQ,Money Center Banks,410
WFD,Westfield Financial Inc.,NMS,Regional - Northeast Banks,411
IKSGY,Irkutsk Public Joint Stock Company of Energetics and Electrification,PNK,None,0
8ESA.BE,ESTACIO PART SP ADR,BER,None,0
WFT,Weatherford International plc,NYQ,Oil & Gas Equipment & Services,124
GGACU,Garnero Group Acquisition Company,NCM,None,0
GGACR,Garnero Group Acquisition Compa,NCM,None,0
PYGMF,bwin.party digital entertainment plc,PNK,None,0
PINFRAL.MX,PROMOTORA OPER-L,MEX,None,0
EDAP,EDAP TMS SA,NGM,Medical Appliances & Equipment,521
6ZA.F,ZANAGA IRON ORE,FRA,None,0
CNRAF,Federation Centres,PNK,None,0
BPSAY,Banco Popolare Societa Cooperativa Scarl,PNK,None,0
CGOOF,Continental Gold Inc.,PNK,None,0
PTAIF,Astra International tbk PT,PNK,None,0
KSL.BK,Khon Kaen Sugar Industry Public Company Limited,SET,None,0
PDG.L,Pendragon PLC,LSE,Auto Dealerships,744
RSC.TO,Strateco Resources Inc.,TOR,None,0
MMTC,"Micro Imaging Technology, Inc.",PNK,Medical Laboratories & Research,525
IZ1.BE,1ST QUANTUM MINLS,BER,Industrial Metals & Minerals,133
NSU.F,AUDI,FRA,Auto Manufacturers - Major,330
PWF-PP.TO,Power Financial Corporation,TOR,Life Insurance,430
TLMR,"Talmer Bancorp, Inc.",NCM,Money Center Banks,410
8060.HK,Global Link Communications Holdings Ltd.,HKG,Technical & System Software,822
MCBK,"Madison County Financial, Inc.",NCM,Regional - Midwest Banks,414
CDKG,"China Du Kang Co., Ltd.",PNK,None,0
MCBF,Monarch Community Bancorp Inc.,PNK,None,0
VIVT-DEB43L0.SA,TELEF BRASILD43 EJ,SAO,None,0
FRA.DE,Fraport AG,GER,Heavy Construction,635
JMLP,Nuveen All Cap Energy MLP Oppor,NYQ,None,0
SMFTF,Smurfit Kappa Group plc,PNK,None,0
AG4.F,ALLERGAN,FRA,None,0
BNS-PN.TO,"BNS PREF SHARES, SERIES 16",TOR,None,0
ORXE,"Ore Holdings, Inc",PNK,None,0
FFF.AX,eChoice Limited,ASX,Savings & Loans,419
JGPK,"Jagged Peak, Inc.",PNK,Business Software & Services,826
TORVF,Saint Jean Carbon Inc.,PNK,None,0
ENR.AX,Encounter Resources Ltd.,ASX,Industrial Metals & Minerals,133
NBO,Neuberger Berman New York Intermediate Municipal Fund Inc.,ASE,Asset Management,422
CJJD,"China Jo-Jo Drugstores, Inc.",NCM,Drug Stores,733
NSAM,Northstar Asset Management Group Inc.,NYQ,None,0
XYUA.SG,HENGDELI HLDGS,STU,"Specialty Retail, Other",745
COME.BA,Sociedad Comercial del Plata S.A.,BUE,Conglomerates,210
EGCO,"Euro Group of Companies, Inc",PNK,None,0
VBRCF,VibroPower Corporation Limited,PNK,None,0
KEC.F,KECK SENG INVEST,FRA,Lodging,710
G7C.SG,GREENTOWN CHINA,STU,None,0
PWB-PA.TO,PACIFIC AND WESTERN BANK CDA PR,TOR,None,0
KEC.V,Toro Oil & Gas Ltd.,VAN,Independent Oil & Gas,121
CRIM,Crimson Forest Entertainment Group Inc.,OBB,None,0
MULI,"Multi-Corp International, Inc.",PNK,None,0
KLEG,Blue Sugars Corporation,PNK,None,0
AJBI,"Ami James Brands, Inc.",PNK,None,0
KROTF,Kroton Educacional S.A.,PNK,None,0
AUBN,"Auburn National Bancorporation, Inc.",NGM,Regional - Southeast Banks,413
GNFC6.BO,GUJARAT NARMADA VALLEY FERTCOL,BSE,None,0
0505.HK,Xingye Copper International Group Ltd,HKG,Metal Fabrication,626
YOJ.DU,YAHOO JAPAN,DUS,Internet Information Providers,851
GHIFF,Gamehost Inc.,PNK,None,0
RENZF,"REN - Redes Energéticas Nacionais, SGPS, S.A.
",PNK,None,0
CRIS,"Curis, Inc.",NGM,Biotechnology,515
GXI.TO,GuestLogix Inc.,TOR,Business Services,760
DUB1.MU,DRDGOLD,MUN,Gold,134
TAPOF,Tap Oil Ltd.,PNK,None,0
KLS.TO,Kelso Technologies Inc.,TOR,None,0
OPA.V,Opal Energy Corp.,VAN,Conglomerates,210
03033X.TW,YUANTA SECURITIES C/W 11/05/15(,TAI,None,0
720547.TWO,YUANTA SECURITIES C/W 03/03/16(,TWO,None,0
RYS2.DE,The Royal Bank of Scotland Group plc,GER,Money Center Banks,410
CMDI,V Media Corporation,PNK,None,0
BNS-PL.TO,"BNS NON-CUM PRF SHRS, SER 14",TOR,None,0
UULFD,EXPEDITION MINING INC,PNK,None,0
UULFF,Expedition Mining Inc.,PNK,None,0
087576.TW,YUANTA SECURITIES CO.LTD C/W 27,TAI,None,0
UCG.MI,UniCredit S.p.A.,MIL,Money Center Banks,410
AVIFY,Advanced Info Service Public Company Limited,PNK,None,0
WCI.MU,RIGAS ELEKTROMAS ,MUN,None,0
ENRO.ST,Eniro AB,STO,Publishing - Newspapers,727
YP1B.BE,PRIMA BIOMED SP ADR,BER,None,0
721128.TWO,YUANTA SECURITIES C/W 12/04/16(,TWO,None,0
0QXN.L,Zalando SE,LSE,None,0
CNN1.DU,CANON,DUS,Business Equipment,313
VISTAPH.BO,Vista Pharmaceuticals Limited,BSE,Drugs - Generic,512
AMLYY,AMP Limited,PNK,None,0
UDIS.PA,U10 SA,PAR,Home Furnishings & Fixtures,311
VIP-UN.TO,Aston Hill High Income Fund,TOR,Asset Management,422
ZIM.F,ZIMMER BIOMET HLDGS,FRA,Medical Appliances & Equipment,521
HETA3F.SA,HERCULES    ON  EG,SAO,None,0
WGCCP,W2007 GRACE PFD C,PNK,None,0
0947.HK,"MOBI Development Co., Ltd.",HKG,General Contractors,636
QLG.SG,QLOGIC,STU,Data Storage Devices,813
WTLC,Western Metals Corporation,PNK,None,0
BPO-PJ.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,None,0
2324-OL.HK,CAPITAL VC,HKG,None,0
DAO.F,SCREEN HLDG,FRA,Semiconductor - Broad Line,830
SIX3.HM,SIXT VZ,HAM,None,0
PDI.AX,Predictive Discovery Limited,ASX,Industrial Metals & Minerals,133
SIX3.HA,SIXT VZ,HAN,Rental & Leasing Services,761
CS7.F,COMSYS HOLDINGS,FRA,None,0
DE.V,Decisive Dividend Corporation,VAN,None,0
TCHOL.IS,Tacirler Yatirim Holding A.S.,IST,None,0
INDY.JK,Indika Energy Tbk.,JKT,None,0
JAL.AX,Jameson Resources Limited,ASX,Copper,131
ZHINDBRE.BO,HINDUSTAN BREWERIES & BOTTLING,BSE,None,0
SYA,Symetra Financial Corporation,NYQ,Life Insurance,430
SYF,Synchrony Financial,NYQ,Credit Services,424
SYK,Stryker Corporation,NYQ,Medical Appliances & Equipment,521
SYN,Synthetic Biologics Inc.,ASE,Biotechnology,515
2889.HK,CNR HOLDINGS,HKG,None,0
URC.V,"Uracan Resources, Ltd.",VAN,Industrial Metals & Minerals,133
KGLD.L,Kolar Gold Limited,LSE,Gold,134
SYT,Syngenta AG,NYQ,Agricultural Chemicals,112
XIX.DU,XILINX,DUS,Semiconductor - Broad Line,830
SYY,Sysco Corporation,NYQ,Food Wholesale,757
SYX,Systemax Inc.,NYQ,Technical & System Software,822
ICURF,IceCure Medical Ltd.,PNK,None,0
WOS.L,Wolseley plc,LSE,General Building Materials,634
OTC.AX,OTOC Limited,ASX,General Contractors,636
SMSI,Smith Micro Software Inc.,NMS,Application Software,821
YM0.F,YMAGIS,FRA,None,0
LDF,"The Latin American Discovery Fund, Inc.",NYQ,Closed-End Fund - Foreign,427
STIE,Santaro Interactive Entertainment Company,PNK,Multimedia & Graphics Software,820
LDL,"Lydall, Inc.",NYQ,Auto Parts,333
IMNP,"Immune Pharmaceuticals, Inc.",NCM,Drug Manufacturers - Major,510
LDR,Landauer Inc.,NYQ,Scientific & Technical Instruments,837
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",NYQ,None,0
BE8.F,BENESSE HOLDINGS,FRA,Education & Training Services,766
3IN.L,3i Infrastructure plc,LSE,Asset Management,422
MEI.AX,Meteoric Resources NL,ASX,Gold,134
VOX.SG,VOXX INTL-A,STU,None,0
RDVWF,RADVIEW SOFTWARE LTD,PNK,None,0
2823-OL.HK,X ISHARES A50,HKG,None,0
YPFD.BA,YPF S.A.,BUE,Major Integrated Oil & Gas,120
DEZ.DE,Deutz AG,GER,Diversified Machinery,622
NATU3.SA,"Natura Cosméticos SA
",SAO,None,0
NTT.F,NIPPON TEL&TEL,FRA,Wireless Communications,840
DYL.AX,Deep Yellow Limited,ASX,Industrial Metals & Minerals,133
UNB.BE,UNIBET SDR,BER,None,0
YUM.F,SHK HONG KONG IND,FRA,None,0
JAT.AX,Jatenergy Limited,ASX,Industrial Metals & Minerals,133
FCU.TO,Fission Uranium Corp.,TOR,Industrial Metals & Minerals,133
0086@BN.KL,YGL CONVERGENCE BHD,KLS,None,0
SWP.PA,Sword Group SE,PAR,Technical & System Software,822
YAV.F,SUTL ENTERPRISE,FRA,Resorts & Casinos,711
AQPVF,Aqua Pure Ventures Inc.,PNK,None,0
TSE.AX,Transfield Services Limited,ASX,General Contractors,636
0577-OL.HK,LOUIS XIII H,HKG,None,0
SPGYF,Whitecap Resources Inc.,PNK,None,0
EDL.PA,Euro Disney SCA,PAR,"Recreational Goods, Other",317
JPRS.JK,Jaya Pari Steel Tbk,JKT,None,0
RYPPF,RYU Apparel Inc.,PNK,None,0
8091.TWO,FEEDBACK TECHNOLOG TWD10,TWO,None,0
UFI,Unifi Inc.,NYQ,Textile Industrial,628
VALUEV6B.MX,VALUEV6 B,MEX,None,0
BMH.AX,Baumart Holdings Limited,ASX,General Building Materials,634
SGBK,Stonegate Bank,NMS,Regional - Southeast Banks,413
OROXF,Orosur Mining Inc.,PNK,None,0
ZMA.SG,ZOOPLA PROP,STU,None,0
PCRX,"Pacira Pharmaceuticals, Inc.",NMS,Drugs - Generic,512
ITN.DE,Intertainment AG,GER,Entertainment - Diversified,722
SVBA,Sierra Vista Bank,PNK,Regional - Pacific Banks,416
SGBX,"SG Blocks, Inc.",PNK,None,0
SGBY,"SIGNAL BAY, INC.",PNK,None,0
TR61.DE,TMM Real Estate Development Plc,GER,Property Management,448
WMC1.BE,ALUMINA,BER,Aluminum,132
UFS,Domtar Corporation,NYQ,Paper & Paper Products,324
DTR.AX,Dateline Resources Limited,ASX,Gold,134
NHMD,Nate's Food Co.,PNK,None,0
WEC.AX,White Energy Company Limited,ASX,Industrial Metals & Minerals,133
QKL.F,QUICKLOGIC,FRA,Semiconductor - Broad Line,830
ENZBE,EnzymeBioSystems,OBB,Drug Related Products,514
NSH,"NuStar GP Holdings, LLC",NYQ,Oil & Gas Pipelines,125
NSL,Nuveen Senior Income Fund,NYQ,Closed-End Fund - Debt,425
THH.V,Theia Resources Ltd.,VAN,Industrial Metals & Minerals,133
NSPR,"InspireMD, Inc.",ASE,Medical Appliances & Equipment,521
NSA,National Storage Affiliates,NYQ,None,0
NSC,Norfolk Southern Corporation,NYQ,Railroads,776
ASL.AX,Ausdrill Ltd.,ASX,Industrial Metals & Minerals,133
15X1.F,XG TECHNOLOGY,FRA,None,0
NSP,"Insperity, Inc.",NYQ,Business Services,760
KAP.F,KANSAI PAINT,FRA,Specialty Chemicals,113
NSR,"NeuStar, Inc.",NYQ,Diversified Communication Services,846
NSS,"NuStar Logistics, L.P.",NYQ,None,0
NSPH,"Nanosphere, Inc.",NCM,Medical Laboratories & Research,525
MITA.BE,MITSUMI ELECTRIC CO,BER,Diversified Electronics,836
718063.TWO,YUANTA SECURITIES C/W 29/09/15(,TWO,None,0
KDI.V,Kennady Diamonds Inc.,VAN,Industrial Metals & Minerals,133
BPHA11.SA,BR PHARMA   BNS ORD NM,SAO,None,0
CMOOY,"Cosmo Energy Holdings Co., Ltd.",PNK,None,0
1486.HK,C Cheng Holdings Limited,HKG,None,0
0359.HK,"China Haisheng Juice Holdings Co., Ltd",HKG,Beverages - Soft Drinks,348
CAI.SW,CANON,EBS,None,0
QUOR,Quorum Corp.,None,None,0
SATS,EchoStar Corp.,NMS,Communication Equipment,841
QUOT,Quotient Technology Inc.,NYQ,None,0
THKUY,Toll Holdings Limited,PNK,None,0
KBKCP,KBK CPTL TR I TPS,PNK,None,0
MAXAF,MAXCLEAN HOLDINGS,PNK,None,0
MS4.F,IGATE ,FRA,None,0
ZWY.F,BANDERA GOLD,FRA,Industrial Metals & Minerals,133
VEGYF,Virginia Energy Resources Inc.,PNK,None,0
TOU.TO,Tourmaline Oil Corp.,TOR,Independent Oil & Gas,121
03025X.TW,YUANTA SECURITIES C/W 07/04/16(,TAI,None,0
NNEMF,NEMI Northern Energy & Mining Inc.,PNK,None,0
AP2.HM,APPLIED MATERIALS,HAM,None,0
TCT-UN.TO,Top 10 Canadian Financial Trust,TOR,None,0
BWLD,Buffalo Wild Wings Inc.,NMS,Restaurants,712
FTF.L,Foresight 4 VCT Ord,LSE,None,0
VYFC,Valley Financial Corporation,NCM,None,0
AGESY,ageas SA/NV,PNK,None,0
MUJ.BE,MITSUBISHI MATERIAL,BER,Industrial Metals & Minerals,133
CJPRF,Central Japan Railway Company,PNK,None,0
GSEH,None,PNK,None,0
BQH,BlackRock New York Municipal Bond Trust,NYQ,Closed-End Fund - Debt,425
MEG.TO,MEG Energy Corp.,TOR,Independent Oil & Gas,121
EGXP,Eagle Exploration Co.,PNK,None,0
GSET,Global Senior Enterprises Inc.,PNK,None,0
CJPRY,Central Japan Railway Company,PNK,None,0
WCTXF,Wildcat Exploration Ltd.,PNK,None,0
XSR.TO,Sirius XM Canada Holdings Inc.,TOR,Broadcasting - Radio,724
IL0A.SG,permanent tsb Group Holdings p.l.c.,STU,None,0
ALSC,Alliance Semiconductor Corporation,PNK,None,0
1235.TW,"Shin Tai Industry Co., Ltd.",TAI,Farm Products,341
MIE1.SG,MITSUBISHI ELECTRIC,STU,Diversified Electronics,836
EDIG,e.Digital Corporation,PNK,Electronic Equipment,314
DECT.PA,JCDecaux SA,PAR,None,0
1ZY.SG,ZAYO GROUP HLDGS,STU,None,0
ECIA,Encision Inc.,PNK,Medical Instruments & Supplies,520
ECIG,"Electronic Cigarettes International Group, Ltd.",PNK,None,0
ONFC,Oneida Financial Corp.,NGM,Savings & Loans,419
FIX.V,Firebird Resources Inc.,VAN,Industrial Metals & Minerals,133
TUI.L,TUI AG,LSE,None,0
NSU.DE,AUDI AG,GER,Auto Manufacturers - Major,330
IM3.MU,IMMUNOMEDICS,MUN,Biotechnology,515
ICG.AX,Inca Minerals Limited,ASX,Industrial Metals & Minerals,133
UNV.AX,Universal Coal plc,ASX,Industrial Metals & Minerals,133
JISLJALEQ.NS,Jain Irrigation Systems Limited,NSI,None,0
EMBR,"Embarr Downs, Inc.",PNK,None,0
AUM.TO,Golden Minerals Company,TOR,Industrial Metals & Minerals,133
BY8N.F,ENTEROMEDICS,FRA,None,0
POP.V,Petro One Energy Corp.,VAN,None,0
SW1.HA,SHW,HAN,Auto Parts,333
DLR-PE,"Digital Realty Trust, Inc. Rede",NYQ,None,0
ECK.DE,LUDWIG BECK am Rathauseck - Textilhaus Feldmeier AG,GER,Department Stores,731
CABO,"Cable ONE, Inc.",NYQ,Diversified Communication Services,846
NCF.TO,Northcliff Resources Ltd.,TOR,Industrial Metals & Minerals,133
ZHCD.QA,Zad Holding Company S.A.Q.,DOH,None,0
MKT.SG,MKS INSTRUMENTS,STU,Scientific & Technical Instruments,837
SAP.TO,Saputo Inc.,TOR,Food - Major Diversified,340
P30.SI,United Fiber System Limited,SES,None,0
DAL3.F,DAHLBUSCH VZ,FRA,None,0
AXAHY,AXA Group,PNK,None,0
YDVL,Yadkin Valley Company,PNK,None,0
CWN.AX,Crown Resorts Limited,ASX,Resorts & Casinos,711
QUCPF,QUANTA COMPUTER INC,PNK,None,0
NITINFIRE.BO,Nitin Fire Protection Industries Limited,BSE,Business Services,760
XGR1.BE,COMPASS GROUP,BER,None,0
GOQ.F,GOL LIN AERE SP ADR,FRA,Major Airlines,770
8158.HK,China Regenerative Medicine International Limited,HKG,Biotechnology,515
ZPPB.OB,None,OBB,None,0
MEK.V,Metals Creek Resources Corp.,VAN,Industrial Metals & Minerals,133
UNCHF,Unicharm Corporation,PNK,None,0
2018.HK,AAC Technologies Holdings Inc.,HKG,Communication Equipment,841
222420.KQ,M-4 SPAC,KOE,None,0
MLCTF,MILLENNIUM & COPTHOR,PNK,None,0
DUETF,DUET Group,PNK,None,0
JUTBK.CO,JUTLANDER BANK,CPH,None,0
TBE.TO,Twin Butte Energy Ltd.,TOR,Independent Oil & Gas,121
IDP.DE,Biogen Inc.,GER,Biotechnology,515
NPX.NZ,Nuplex Industries Limited,NZE,Chemicals - Major Diversified,110
ERFSF,Eurofins Scientific SA,PNK,None,0
HR1O.L,Hazel Renewable Energy VCT 1 Ord,LSE,None,0
KTKBANK.BO,Karnataka Bank Ltd.,BSE,Money Center Banks,410
WDI.DE,Wirecard AG,GER,Business Services,760
ONT.AX,1300SMILES Limited,ASX,Health Care Plans,522
DRAGF,Hitec Corp.,PNK,None,0
HTWR,Heartware International Inc.,NMS,Medical Instruments & Supplies,520
CIFHY,China Fishery Group Limited,PNK,None,0
TWS.BK,Thai Wah Starch Public Company Limited,SET,None,0
0554.HK,Hans Energy Co. Ltd.,HKG,Oil & Gas Equipment & Services,124
8923@OM.KL,JIANKUN INTERNATIONAL BERHAD,KLS,None,0
FIRT,First BancTrust Corporation,PNK,None,0
JAMESWARREN.BO,JAMES WARREN TEA LTD,BSE,None,0
TEM.L,Templeton Emerging Markets Inv Trust Ord,LSE,Asset Management,422
DRAGY,Dragon Oil plc,PNK,None,0
GSM.SG,GRUPO UNSP ADR-B,STU,Steel & Iron,130
ALL.MX,ALLSTATE,MEX,None,0
RSLLF,Friends Life Group Limited,PNK,None,0
3366-OL.HK,OCT (ASIA),HKG,None,0
FNT.AX,Frontier Resources Ltd.,ASX,Gold,134
PFPT,"Proofpoint, Inc.",NGM,Application Software,821
SPA.BK,Siam Wellness Group Public Company Limited,SET,None,0
ENN.AX,Elanor Investors Group,ASX,Asset Management,422
1271-OL.HK,GRAND MING,HKG,None,0
OSU.L,Orsu Metals Corporation,LSE,Industrial Metals & Minerals,133
TPT.L,Topps Tiles plc,LSE,Home Furnishings & Fixtures,311
ELOGF,Eland Oil & Gas PLC,PNK,None,0
BURCA,"Burnham Holdings, Inc.",PNK,None,0
ROR.L,Rotork plc,LSE,Diversified Machinery,622
PCSV,"PCS Edventures!.com, Inc.",PNK,Education & Training Services,766
AKVA.OL,AKVA Group ASA,OSL,Farm & Construction Machinery,620
R6C3.DE,Royal Dutch Shell plc,GER,Major Integrated Oil & Gas,120
719722.TWO,JIH SUN SECURITIES C/W 06/01/16,TWO,None,0
AMZG,American Eagle Energy Corporation,ASE,None,0
AMZN,"Amazon.com, Inc.",NMS,Catalog & Mail Order Houses,739
OCPFF,DUNNEDIN VENTURES,PNK,None,0
GBI.F,GENOCEA BISCNCS,FRA,None,0
1215-OL.HK,KAI YUAN HLDGS,HKG,None,0
WP.V,Western Pacific Trust Co.,VAN,Asset Management,422
QYM.SG,SOC QUIM&MIN SP ADR,STU,Chemicals - Major Diversified,110
SKC.NZ,Sky City Entertainment Group Ltd.,NZE,Resorts & Casinos,711
3XRA.SG,XINYUAN REAL SP ADR,STU,Real Estate Development,449
1023.KL,CIMB Group Holdings Berhad,KLS,None,0
EKKGF,Emlak Konut Gayrimenkul Yatirim Ortakligi AS,PNK,None,0
2834.TW,"Taiwan Business Bank Co., Ltd.",TAI,Money Center Banks,410
XYL,Xylem Inc.,NYQ,Diversified Machinery,622
SBNYW,Signature Bank,NMS,None,0
YSN.DU,SECUNET SEC NETW,DUS,Technical & System Software,822
P6X.MU,PANALPINA WELTTRA N,MUN,Air Delivery & Freight Services,773
ESDA.SG,BGC PARTNERS-A,STU,Investment Brokerage - National,420
AEHR,Aehr Test Systems,NCM,Semiconductor Equipment & Materials,834
LPTN,Lpath Inc.,NCM,Biotechnology,515
YSN.DE,Secunet Security Networks AG,GER,Technical & System Software,822
JCOUF,The Jean Coutu Group (PJC) Inc.,PNK,None,0
